city,state,country,latitude,longitude
new roads,la,us,30.7013889,-91.4361111
azucena,la,us,31.7777778,-91.4377778
franklin,la,us,29.7958333,-91.5013889
ferriday,la,us,31.63,-91.5544444
livonia,la,us,30.5588889,-91.5558333
jeanerette,la,us,29.9108333,-91.6633333
lettsworth,la,us,30.9333333,-91.7047222
winnsboro,la,us,32.1630556,-91.7205556
winnsboro,la,us,32.1630556,-91.7205556
atchafalaya,la,us,30.3458333,-91.7230556
baskin,la,us,32.2588889,-91.7475
new iberia,la,us,30.0033333,-91.8186111
new iberia,la,us,30.0033333,-91.8186111
new iberia,la,us,30.0033333,-91.8186111
new iberia,la,us,30.0033333,-91.8186111
new iberia,la,us,30.0033333,-91.8186111
new iberia,la,us,30.0033333,-91.8186111
harrisonburg,la,us,31.7719444,-91.8213889
harrisonburg,la,us,31.7719444,-91.8213889
start,la,us,32.4863889,-91.8591667
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
bastrop,la,us,32.7561111,-91.8722222
breaux bridge,la,us,30.2733333,-91.8991667
port barre,la,us,30.56,-91.9538889
moreauville,la,us,31.0344444,-91.9755556
youngsville,la,us,30.0994444,-91.99
youngsville,la,us,30.0994444,-91.99
big cane (plaucheville area),la,us,30.8202778,-92.0094444
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
lafayette,la,us,30.2238889,-92.0197222
erath,la,us,29.9580556,-92.0358333
marksville,la,us,31.1277778,-92.0661111
marksville,la,us,31.1277778,-92.0661111
marksville,la,us,31.1277778,-92.0661111
marksville,la,us,31.1277778,-92.0661111
marksville (spring bayou&#44 1st landing),la,us,31.1277778,-92.0661111
columbia,la,us,32.105,-92.0777778
columbia,la,us,32.105,-92.0777778
opelousas,la,us,30.5333333,-92.0813889
opelousas,la,us,30.5333333,-92.0813889
grayson,la,us,32.0497222,-92.1091667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
west monroe,la,us,32.5091667,-92.1191667
jena,la,us,31.6830556,-92.1336111
jena,la,us,31.6830556,-92.1336111
abbeville,la,us,29.9744444,-92.1341667
abbeville,la,us,29.9744444,-92.1341667
abbeville,la,us,29.9744444,-92.1341667
abbeville,la,us,29.9744444,-92.1341667
bunkie,la,us,30.9530556,-92.1825
center point,la,us,31.2480556,-92.2097222
church point,la,us,30.4027778,-92.215
church point,la,us,30.4027778,-92.215
luna,la,us,32.325,-92.2219444
marion,la,us,32.9013889,-92.2419444
rayne,la,us,30.2347222,-92.2683333
rayne,la,us,30.2347222,-92.2683333
rayne,la,us,30.2347222,-92.2683333
rayne,la,us,30.2347222,-92.2683333
kaplan,la,us,29.9977778,-92.2847222
forked island,la,us,29.8311111,-92.3
crowley,la,us,30.2138889,-92.3744444
lecompte,la,us,31.0944444,-92.4002778
farmerville,la,us,32.7733333,-92.4055556
farmerville,la,us,32.7733333,-92.4055556
farmerville,la,us,32.7733333,-92.4055556
farmerville,la,us,32.7733333,-92.4055556
farmerville,la,us,32.7733333,-92.4055556
pollock,la,us,31.5255556,-92.4069444
eunice,la,us,30.4941667,-92.4175
eunice,la,us,30.4941667,-92.4175
eunice,la,us,30.4941667,-92.4175
eunice,la,us,30.4941667,-92.4175
eunice,la,us,30.4941667,-92.4175
tioga,la,us,31.3869444,-92.4255556
pineville,la,us,31.3222222,-92.4341667
pineville,la,us,31.3222222,-92.4341667
pineville,la,us,31.3222222,-92.4341667
pineville,la,us,31.3222222,-92.4341667
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
alexandria,la,us,31.3111111,-92.445
iota,la,us,30.3311111,-92.4955556
egan,la,us,30.2366667,-92.5058333
spearsville,la,us,32.9358333,-92.605
spearsville,la,us,32.9358333,-92.605
ruston,la,us,32.5230556,-92.6377778
ruston,la,us,32.5230556,-92.6377778
ruston,la,us,32.5230556,-92.6377778
ruston,la,us,32.5230556,-92.6377778
ruston,la,us,32.5230556,-92.6377778
ruston (on interstate 20),la,us,32.5230556,-92.6377778
hathaway,la,us,30.3494444,-92.6713889
jonesboro,la,us,32.2411111,-92.7158333
jonesboro,la,us,32.2411111,-92.7158333
jonesboro,la,us,32.2411111,-92.7158333
jonesboro (near),la,us,32.2411111,-92.7158333
simsboro,la,us,32.5344444,-92.7883333
kinder,la,us,30.4852778,-92.8505556
kinder,la,us,30.4852778,-92.8505556
chopin,la,us,31.4966667,-92.8591667
arcadia,la,us,32.5488889,-92.92
arcadia,la,us,32.5488889,-92.92
lacassine,la,us,30.2352778,-92.9213889
lacassine,la,us,30.2352778,-92.9213889
lacassine,la,us,30.2352778,-92.9213889
lacassine,la,us,30.2352778,-92.9213889
grand chenier,la,us,29.7666667,-92.975
iowa,la,us,30.2366667,-93.0136111
iowa,la,us,30.2366667,-93.0136111
homer,la,us,32.7916667,-93.0555556
holmwood,la,us,30.1258333,-93.0797222
natchitoches,la,us,31.7605556,-93.0861111
natchitoches,la,us,31.7605556,-93.0861111
natchitoches,la,us,31.7605556,-93.0861111
natchitoches,la,us,31.7605556,-93.0861111
sweet lake,la,us,29.9838889,-93.1291667
castor,la,us,32.2530556,-93.1655556
moss bluff,la,us,30.3025,-93.1905556
moss bluff,la,us,30.3025,-93.1905556
moss bluff,la,us,30.3025,-93.1905556
moss bluff,la,us,30.3025,-93.1905556
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
lake charles,la,us,30.2263889,-93.2172222
longville,la,us,30.605,-93.2316667
ragley,la,us,30.5125,-93.2322222
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
westlake,la,us,30.2419444,-93.2505556
heflin,la,us,32.4561111,-93.2638889
minden,la,us,32.6152778,-93.2866667
minden,la,us,32.6152778,-93.2866667
minden,la,us,32.6152778,-93.2866667
deridder,la,us,30.8461111,-93.2888889
deridder,la,us,30.8461111,-93.2888889
deridder,la,us,30.8461111,-93.2888889
deridder,la,us,30.8461111,-93.2888889
shongaloo,la,us,32.9413889,-93.2986111
shongaloo,la,us,32.9413889,-93.2986111
cameron,la,us,29.7975,-93.325
anacoco,la,us,31.2519444,-93.3411111
coushatta,la,us,32.0147222,-93.3419444
hackberry,la,us,29.9958333,-93.3419444
carlyss,la,us,30.1686111,-93.3758333
carlyss,la,us,30.1686111,-93.3758333
sulphur,la,us,30.2363889,-93.3772222
sulphur,la,us,30.2363889,-93.3772222
sulphur,la,us,30.2363889,-93.3772222
sulphur,la,us,30.2363889,-93.3772222
sulphur,la,us,30.2363889,-93.3772222
doyline,la,us,32.5355556,-93.4108333
doyline,la,us,32.5355556,-93.4108333
dequincy,la,us,30.4502778,-93.4330556
evelyn (north of),la,us,31.9877778,-93.4430556
florien,la,us,31.4436111,-93.4572222
springhill,la,us,33.0058333,-93.4666667
many,la,us,31.5686111,-93.4838889
many,la,us,31.5686111,-93.4838889
haughton,la,us,32.5325,-93.5038889
haughton,la,us,32.5325,-93.5038889
haughton,la,us,32.5325,-93.5038889
elm grove,la,us,32.3480556,-93.5525
elm grove,la,us,32.3480556,-93.5525
elm grove,la,us,32.3480556,-93.5525
vinton,la,us,30.1905556,-93.5811111
carmel (i-49),la,us,32.0872222,-93.6205556
rocky mount (plain dealing),la,us,32.8144444,-93.6291667
zwolle,la,us,31.6313889,-93.6438889
starks,la,us,30.3152778,-93.6616667
starks,la,us,30.3152778,-93.6616667
plain dealing,la,us,32.905,-93.6966667
plain dealing,la,us,32.905,-93.6966667
mansfield,la,us,32.0375,-93.7
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
bossier city,la,us,32.5158333,-93.7319444
benton,la,us,32.6947222,-93.7416667
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport,la,us,32.525,-93.75
shreveport (20 miles off),la,us,32.525,-93.75
stonewall,la,us,32.2816667,-93.8238889
stonewall,la,us,32.2816667,-93.8238889
keithville,la,us,32.3330556,-93.8361111
keithville,la,us,32.3330556,-93.8361111
gilliam,la,us,32.8269444,-93.845
blanchard,la,us,32.5808333,-93.8925
greenwood,la,us,32.4427778,-93.9727778
fort polk,la,,0,0
fort polk,la,,0,0
fort polk,la,,0,0
gardendale,la,,0,0
ringold,la,,0,0
mississippi gulf outlet,la,,29.89126,-89.75744
slidell and thibadoux (new orleans),la,,30.275195,-89.781175
gulf of mexico,la,,29.186896,-89.936737
gulf of mexico,la,,29.186896,-89.936737
gulf of mexico,la,,29.186896,-89.936737
gulf of mexico,la,,29.186896,-89.936737
gulf of mexico,la,,29.186896,-89.936737
gulf of mexico (west of vk 989),la,,29.186896,-89.936737
arabi/chalmette,la,,29.955454,-89.98349
lake pontchartrain,la,,30.205062,-90.11207
marreo/lafitte,la,,29.823582,-90.140138
metarie,la,,29.984092,-90.152852
metarie,la,,29.984092,-90.152852
destrahan,la,,29.942983,-90.351747
mississippi river (from aboard a cruise ship),la,,38.342773,-90.366819
pounchatola,la,,30.438804,-90.441476
deham springs,la,,30.486856,-90.956212
denahm sptings,la,,30.486856,-90.956212
fracisville,la,,30.788072,-91.376848
louisiana,la,,30.984298,-91.962333
louisiana,la,,30.984298,-91.962333
louisiana,la,,30.984298,-91.962333
louisiana (??) (in flight),la,,30.984298,-91.962333
monroe-bastrop,la,,32.746204,-91.978289
monroe/bastrop,la,,32.746204,-91.978289
vermillion parish,la,,29.860141,-92.381362
alexanria,la,,31.311294,-92.445137
boyce-sharp,la,,31.403509,-92.778207
natchitoches/alexandria (between),la,,31.874997,-93.18887
ragly,la,,30.512699,-93.232381
florien/hornbeck (between&#44 hwy 191),la,,31.325737,-93.398504
dequency,la,,30.450478,-93.433219
holy beach,la,,29.770833,-93.459444
barksdale afb,la,,32.50186,-93.657142
barksdale afb (shreveport),la,,32.50186,-93.657142
barksdale air force base,la,,32.50186,-93.657142
bossier parish (southern),la,,32.755132,-93.662324
s. bossier,la,,32.755132,-93.662324
unknown,la,,37.245443,-107.827839
unknown,la,,37.245443,-107.827839
thrall,la,,34.384721,-117.902842
interstate 10,la,,34.037243,-118.309087
interstate 10 (between br and laf),la,,34.037243,-118.309087
eastham,ma,us,41.83,-69.9744444
orleans,ma,us,41.7897222,-69.9902778
north eastham,ma,us,41.865,-69.9916667
north eastham,ma,us,41.865,-69.9916667
east harwich,ma,us,41.7,-70.0277778
wellfleet,ma,us,41.9375,-70.0333333
wellfleet,ma,us,41.9375,-70.0333333
wellfleet,ma,us,41.9375,-70.0333333
wellfleet,ma,us,41.9375,-70.0333333
wellfleet,ma,us,41.9375,-70.0333333
truro,ma,us,41.9933333,-70.0502778
harwich,ma,us,41.6861111,-70.0763889
harwich,ma,us,41.6861111,-70.0763889
harwich,ma,us,41.6861111,-70.0763889
harwich,ma,us,41.6861111,-70.0763889
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
brewster,ma,us,41.76,-70.0833333
nantucket,ma,us,41.2833333,-70.1
nantucket,ma,us,41.2833333,-70.1
nantucket,ma,us,41.2833333,-70.1
nantucket,ma,us,41.2833333,-70.1
nantucket,ma,us,41.2833333,-70.1
nantucket,ma,us,41.2833333,-70.1
dennis port (cape cod),ma,us,41.6583333,-70.1291667
south dennis,ma,us,41.6894444,-70.1569444
south dennis,ma,us,41.6894444,-70.1569444
south dennis,ma,us,41.6894444,-70.1569444
south dennis,ma,us,41.6894444,-70.1569444
south dennis,ma,us,41.6894444,-70.1569444
east dennis,ma,us,41.7425,-70.1625
east dennis,ma,us,41.7425,-70.1625
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown,ma,us,42.0583333,-70.1791667
provincetown (cape cod),ma,us,42.0583333,-70.1791667
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
south yarmouth,ma,us,41.6666667,-70.1852778
dennis,ma,us,41.7352778,-70.1944444
dennis,ma,us,41.7352778,-70.1944444
dennis,ma,us,41.7352778,-70.1944444
dennis,ma,us,41.7352778,-70.1944444
dennis,ma,us,41.7352778,-70.1944444
west dennis,ma,us,41.7352778,-70.1944444
west dennis,ma,us,41.7352778,-70.1944444
west dennis (cape cod),ma,us,41.7352778,-70.1944444
west yarmouth,ma,us,41.7055556,-70.2291667
west yarmouth,ma,us,41.7055556,-70.2291667
west yarmouth,ma,us,41.7055556,-70.2291667
west yarmouth,ma,us,41.7055556,-70.2291667
yarmouth,ma,us,41.7055556,-70.2291667
yarmouth,ma,us,41.7055556,-70.2291667
yarmouth port,ma,us,41.7019444,-70.25
yarmouth port,ma,us,41.7019444,-70.25
hyannis,ma,us,41.6527778,-70.2833333
hyannis,ma,us,41.6527778,-70.2833333
hyannis,ma,us,41.6527778,-70.2833333
hyannis,ma,us,41.6527778,-70.2833333
hyannis,ma,us,41.6527778,-70.2833333
hyannis,ma,us,41.6527778,-70.2833333
barnstable,ma,us,41.7,-70.3
barnstable,ma,us,41.7,-70.3
west barnstable,ma,us,41.7,-70.3
west barnstable,ma,us,41.7,-70.3
centerville,ma,us,41.6486111,-70.3486111
centerville,ma,us,41.6486111,-70.3486111
osterville,ma,us,41.6283333,-70.3875
osterville,ma,us,41.6283333,-70.3875
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
marstons mills,ma,us,41.6561111,-70.4166667
east sandwich,ma,us,41.7416667,-70.4522222
east sandwich,ma,us,41.7416667,-70.4522222
east sandwich,ma,us,41.7416667,-70.4522222
mashpee,ma,us,41.6483333,-70.4816667
mashpee,ma,us,41.6483333,-70.4816667
mashpee,ma,us,41.6483333,-70.4816667
mashpee,ma,us,41.6483333,-70.4816667
mashpee,ma,us,41.6483333,-70.4816667
sandwich,ma,us,41.7588889,-70.4944444
sandwich,ma,us,41.7588889,-70.4944444
sandwich,ma,us,41.7588889,-70.4944444
sandwich,ma,us,41.7588889,-70.4944444
sandwich,ma,us,41.7588889,-70.4944444
forestdale,ma,us,41.6916667,-70.5
edgartown,ma,us,41.3888889,-70.5138889
edgartown,ma,us,41.3888889,-70.5138889
edgartown,ma,us,41.3888889,-70.5138889
edgartown,ma,us,41.3888889,-70.5138889
east falmouth,ma,us,41.5783333,-70.5591667
east falmouth,ma,us,41.5783333,-70.5591667
east falmouth,ma,us,41.5783333,-70.5591667
east falmouth,ma,us,41.5783333,-70.5591667
oak bluffs,ma,us,41.4541667,-70.5625
oak bluffs,ma,us,41.4541667,-70.5625
manomet,ma,us,41.9186111,-70.5666667
manomet,ma,us,41.9186111,-70.5666667
bourne,ma,us,41.7411111,-70.5994444
bourne,ma,us,41.7411111,-70.5994444
bourne,ma,us,41.7411111,-70.5994444
vineyard haven,ma,us,41.4541667,-70.6041667
falmouth,ma,us,41.5513889,-70.6152778
falmouth,ma,us,41.5513889,-70.6152778
falmouth,ma,us,41.5513889,-70.6152778
falmouth,ma,us,41.5513889,-70.6152778
falmouth,ma,us,41.5513889,-70.6152778
falmouth,ma,us,41.5513889,-70.6152778
buzzards bay,ma,us,41.7452778,-70.6186111
north falmouth,ma,us,41.6458333,-70.6188889
north falmouth,ma,us,41.6458333,-70.6188889
north falmouth,ma,us,41.6458333,-70.6188889
north falmouth,ma,us,41.6458333,-70.6188889
cataumet,ma,us,41.6661111,-70.6202778
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
rockport,ma,us,42.6555556,-70.6208333
onset,ma,us,41.7416667,-70.6583333
onset,ma,us,41.7416667,-70.6583333
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
gloucester,ma,us,42.6158333,-70.6625
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
plymouth,ma,us,41.9583333,-70.6677778
duxbury,ma,us,42.0416667,-70.6727778
duxbury,ma,us,42.0416667,-70.6727778
duxbury,ma,us,42.0416667,-70.6727778
duxbury,ma,us,42.0416667,-70.6727778
woods hole,ma,us,41.5263889,-70.6736111
woods hole,ma,us,41.5263889,-70.6736111
woods hole,ma,us,41.5263889,-70.6736111
marshfield,ma,us,42.0916667,-70.7061111
marshfield,ma,us,42.0916667,-70.7061111
marshfield,ma,us,42.0916667,-70.7061111
marshfield,ma,us,42.0916667,-70.7061111
wareham,ma,us,41.7625,-70.7222222
wareham,ma,us,41.7625,-70.7222222
wareham,ma,us,41.7625,-70.7222222
wareham,ma,us,41.7625,-70.7222222
wareham,ma,us,41.7625,-70.7222222
wareham,ma,us,41.7625,-70.7222222
kingston,ma,us,41.9944444,-70.725
kingston,ma,us,41.9944444,-70.725
kingston,ma,us,41.9944444,-70.725
scituate,ma,us,42.1958333,-70.7263889
scituate,ma,us,42.1958333,-70.7263889
scituate,ma,us,42.1958333,-70.7263889
scituate,ma,us,42.1958333,-70.7263889
carver,ma,us,41.8833333,-70.7630556
carver,ma,us,41.8833333,-70.7630556
marion,ma,us,41.7,-70.7633333
marion,ma,us,41.7,-70.7633333
marion (silver shell beach),ma,us,41.7,-70.7633333
manchester,ma,us,42.5777778,-70.7694444
essex,ma,us,42.6319444,-70.7833333
north scituate,ma,us,42.2188889,-70.7861111
norwell,ma,us,42.1616667,-70.7944444
cohasset,ma,us,42.2416667,-70.8041667
cohasset,ma,us,42.2416667,-70.8041667
cohasset,ma,us,42.2416667,-70.8041667
pembroke,ma,us,42.0713889,-70.8097222
pembroke,ma,us,42.0713889,-70.8097222
pembroke,ma,us,42.0713889,-70.8097222
hanover,ma,us,42.1130556,-70.8125
hanover,ma,us,42.1130556,-70.8125
hanover,ma,us,42.1130556,-70.8125
hanover,ma,us,42.1130556,-70.8125
hanover,ma,us,42.1130556,-70.8125
hanover,ma,us,42.1130556,-70.8125
gay head (aquinah),ma,us,41.3436111,-70.8152778
mattapoisett,ma,us,41.6583333,-70.8166667
mattapoisett,ma,us,41.6583333,-70.8166667
ipswich,ma,us,42.6791667,-70.8416667
ipswich,ma,us,42.6791667,-70.8416667
ipswich,ma,us,42.6791667,-70.8416667
marblehead,ma,us,42.5,-70.8583333
marblehead,ma,us,42.5,-70.8583333
marblehead,ma,us,42.5,-70.8583333
salisbury,ma,us,42.8416667,-70.8611111
halifax,ma,us,41.9911111,-70.8625
newburyport,ma,us,42.8125,-70.8777778
newburyport,ma,us,42.8125,-70.8777778
newburyport,ma,us,42.8125,-70.8777778
newburyport,ma,us,42.8125,-70.8777778
rowley,ma,us,42.7166667,-70.8791667
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
beverly,ma,us,42.5583333,-70.8805556
hanson,ma,us,42.075,-70.8805556
hingham,ma,us,42.2416667,-70.8902778
hingham,ma,us,42.2416667,-70.8902778
hingham,ma,us,42.2416667,-70.8902778
salem,ma,us,42.5194444,-70.8972222
salem,ma,us,42.5194444,-70.8972222
salem,ma,us,42.5194444,-70.8972222
salem,ma,us,42.5194444,-70.8972222
salem,ma,us,42.5194444,-70.8972222
salem,ma,us,42.5194444,-70.8972222
fairhaven,ma,us,41.6375,-70.9041667
fairhaven,ma,us,41.6375,-70.9041667
fairhaven,ma,us,41.6375,-70.9041667
fairhaven,ma,us,41.6375,-70.9041667
fairhaven,ma,us,41.6375,-70.9041667
acushnet,ma,us,41.6805556,-70.9083333
middleboro,ma,us,41.8930556,-70.9116667
middleboro,ma,us,41.8930556,-70.9116667
middleboro,ma,us,41.8930556,-70.9116667
middleboro,ma,us,41.8930556,-70.9116667
swampscott,ma,us,42.4708333,-70.9180556
peabody,ma,us,42.5277778,-70.9291667
peabody,ma,us,42.5277778,-70.9291667
peabody,ma,us,42.5277778,-70.9291667
peabody,ma,us,42.5277778,-70.9291667
peabody,ma,us,42.5277778,-70.9291667
west peabody,ma,us,42.5277778,-70.9291667
amesbury,ma,us,42.8583333,-70.9305556
amesbury,ma,us,42.8583333,-70.9305556
amesbury,ma,us,42.8583333,-70.9305556
amesbury,ma,us,42.8583333,-70.9305556
amesbury,ma,us,42.8583333,-70.9305556
amesbury (past),ma,us,42.8583333,-70.9305556
amesbury (past),ma,us,42.8583333,-70.9305556
danvers,ma,us,42.575,-70.9305556
danvers,ma,us,42.575,-70.9305556
danvers,ma,us,42.575,-70.9305556
danvers,ma,us,42.575,-70.9305556
danvers,ma,us,42.575,-70.9305556
danvers,ma,us,42.575,-70.9305556
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
new bedford,ma,us,41.6361111,-70.9347222
whitman,ma,us,42.0805556,-70.9361111
whitman,ma,us,42.0805556,-70.9361111
whitman,ma,us,42.0805556,-70.9361111
